,,,,,,"ICC(2,1)","ICC(2,1)","ICC(2,1)","ICC(2,1)","ICC(2,1)","ICC(2,1)","ICC(2,k)","ICC(2,k)","ICC(2,k)","ICC(2,k)","ICC(2,k)","ICC(2,k)","ICC(3,1)","ICC(3,1)","ICC(3,1)","ICC(3,1)","ICC(3,1)","ICC(3,1)","ICC(3,k)","ICC(3,k)","ICC(3,k)","ICC(3,k)","ICC(3,k)","ICC(3,k)",CV,CV
,,,,,,ICC,F,df1,df2,pval,CI95%,ICC,F,df1,df2,pval,CI95%,ICC,F,df1,df2,pval,CI95%,ICC,F,df1,df2,pval,CI95%,WCV,pval
parc,measure,connections,metric,stat,map,,,,,,,,,,,,,,,,,,,,,,,,,,
Schaefer100,pearson,all,delta,auc,5HT4,0.5744930774130068,3.8980753564115975,111,111,2.5823132508896594e-12,[0.43 0.69],0.7297498930346976,3.8980753564115975,111,111,2.5823132508896594e-12,[0.6  0.82],0.5916763515322415,3.8980753564115975,111,111,2.5823132508896594e-12,[0.46 0.7 ],0.7434631430725964,3.8980753564115975,111,111,2.5823132508896594e-12,[0.63 0.82],1.0869169536601342,0.372
Schaefer100,pearson,all,delta,auc,5HT6,0.5020162312782264,3.075041424970741,111,111,4.220941962587228e-09,[0.35 0.63],0.6684564664804016,3.075041424970741,111,111,4.220941962587228e-09,[0.52 0.77],0.5092074432067005,3.075041424970741,111,111,4.220941962587228e-09,[0.36 0.63],0.6748011288955189,3.075041424970741,111,111,4.220941962587228e-09,[0.53 0.78],0.32252940312250045,0.001
Schaefer100,pearson,all,delta,auc,5HTT,0.5841358250903452,3.825671028217679,111,111,4.81194595089377e-12,[0.45 0.69],0.7374819959734592,3.825671028217679,111,111,4.81194595089377e-12,[0.62 0.82],0.5855498668879046,3.825671028217679,111,111,4.81194595089377e-12,[0.45 0.7 ],0.7386079480895971,3.825671028217679,111,111,4.81194595089377e-12,[0.62 0.82],8.613733333021573,0.41700000000000004
Schaefer100,pearson,all,delta,auc,A4B2,0.526799065413623,3.286552307091838,111,111,5.894396598151688e-10,[0.38 0.65],0.6900699343445152,3.286552307091838,111,111,5.894396598151688e-10,[0.55 0.79],0.5334245667103787,3.286552307091838,111,111,5.894396598151688e-10,[0.39 0.65],0.6957297780284327,3.286552307091838,111,111,5.894396598151688e-10,[0.56 0.79],6.624505853084707,0.17600000000000005
Schaefer100,pearson,all,delta,auc,CB1,0.5529050131135038,3.624917636410218,111,111,2.7819077242000387e-11,[0.41 0.67],0.7120912205762727,3.624917636410218,111,111,2.7819077242000387e-11,[0.58 0.8 ],0.5675598665250252,3.624917636410218,111,111,2.7819077242000387e-11,[0.43 0.68],0.7241316630326787,3.624917636410218,111,111,2.7819077242000387e-11,[0.6  0.81],0.24349561356809382,0.001
Schaefer100,pearson,all,delta,auc,CMRglu,0.5102553011828845,3.067182869009306,111,111,4.545133732298439e-09,[0.36 0.64],0.675720589470184,3.067182869009306,111,111,4.545133732298439e-09,[0.53 0.78],0.5082591404386091,3.067182869009306,111,111,4.545133732298439e-09,[0.36 0.63],0.6739679234309893,3.067182869009306,111,111,4.545133732298439e-09,[0.53 0.78],15.861818572104982,0.594
Schaefer100,pearson,all,delta,auc,D1,0.5091565911634384,3.314595400039524,111,111,4.555779045132528e-10,[0.34 0.64],0.6747564754309817,3.314595400039524,111,111,4.555779045132528e-10,[0.51 0.78],0.536457114847506,3.314595400039524,111,111,4.555779045132528e-10,[0.39 0.66],0.6983040524378704,3.314595400039524,111,111,4.555779045132528e-10,[0.56 0.79],0.662157001626377,0.10899999999999999
Schaefer100,pearson,all,delta,auc,D23,0.5561844264895761,3.7813031139496673,111,111,7.065520126614265e-12,[0.4  0.68],0.7148052853146858,3.7813031139496673,111,111,7.065520126614265e-12,[0.57 0.81],0.5817039931718804,3.7813031139496673,111,111,7.065520126614265e-12,[0.44 0.69],0.7355409048507952,3.7813031139496673,111,111,7.065520126614265e-12,[0.62 0.82],9.519964167679442,0.613
Schaefer100,pearson,all,delta,auc,DAT,0.5320421772133084,3.3442606647896462,111,111,3.4721483617878476e-10,[0.39 0.65],0.6945529113056936,3.3442606647896462,111,111,3.4721483617878476e-10,[0.56 0.79],0.5396224687413314,3.3442606647896462,111,111,3.4721483617878476e-10,[0.39 0.66],0.7009802463879112,3.3442606647896462,111,111,3.4721483617878476e-10,[0.57 0.79],2.420886718384313,0.938
Schaefer100,pearson,all,delta,auc,FDOPA,0.45590130263654693,2.9665304749468127,111,111,1.1787623130321116e-08,[0.26 0.61],0.6262805065301308,2.9665304749468127,111,111,1.1787623130321116e-08,[0.42 0.75],0.49578100744913145,2.9665304749468127,111,111,1.1787623130321116e-08,[0.34 0.62],0.6629058732262209,2.9665304749468127,111,111,1.1787623130321116e-08,[0.51 0.77],97.75602646717661,0.951
Schaefer100,pearson,all,delta,auc,GABAa5,0.5297205223947026,3.5912731839957672,111,111,3.748512317469706e-11,[0.35 0.66],0.6925716359815203,3.5912731839957672,111,111,3.748512317469706e-11,[0.52 0.8 ],0.5643909826643319,3.5912731839957672,111,111,3.748512317469706e-11,[0.42 0.68],0.7215472205076396,3.5912731839957672,111,111,3.748512317469706e-11,[0.6  0.81],0.4760363398937611,0.029000000000000026
Schaefer100,pearson,all,delta,auc,GABAa,0.619329933006303,4.224847822156145,111,111,1.6651941495862743e-13,[0.49 0.72],0.7649212435127541,4.224847822156145,111,111,1.6651941495862743e-13,[0.66 0.84],0.6172137317533094,4.224847822156145,111,111,1.6651941495862743e-13,[0.49 0.72],0.7633050840894783,4.224847822156145,111,111,1.6651941495862743e-13,[0.66 0.84],1.5933640311053316,0.477
Schaefer100,pearson,all,delta,auc,HDAC,0.6057664450132599,4.0495356034175005,111,111,7.14890187136303e-13,[0.47 0.71],0.754488857198978,4.0495356034175005,111,111,7.14890187136303e-13,[0.64 0.83],0.6039239729993368,4.0495356034175005,111,111,7.14890187136303e-13,[0.47 0.71],0.7530581039573832,4.0495356034175005,111,111,7.14890187136303e-13,[0.64 0.83],3.416623650085823,0.0050000000000000044
Schaefer100,pearson,all,delta,auc,KOR,0.561495867192966,3.5768416714050906,111,111,4.261603192939671e-11,[0.42 0.68],0.7191768854340203,3.5768416714050906,111,111,4.261603192939671e-11,[0.59 0.81],0.5630174378774173,3.5768416714050906,111,111,4.261603192939671e-11,[0.42 0.68],0.720423744781756,3.5768416714050906,111,111,4.261603192939671e-11,[0.59 0.81],37.83306627527852,0.548
Schaefer100,pearson,all,delta,auc,M1,0.5327922943426414,3.3037874791172865,111,111,5.030819100736595e-10,[0.39 0.65],0.6951917703515551,3.3037874791172865,111,111,5.030819100736595e-10,[0.56 0.79],0.5352930390488976,3.3037874791172865,111,111,5.030819100736595e-10,[0.39 0.66],0.6973170924822373,3.3037874791172865,111,111,5.030819100736595e-10,[0.56 0.79],0.37640254958398933,0.001
Schaefer100,pearson,all,delta,auc,mGluR5,0.602086555534451,4.317121869920485,111,111,7.83170062498487e-14,[0.45 0.71],0.7516279984430639,4.317121869920485,111,111,7.83170062498487e-14,[0.62 0.83],0.6238566561142393,4.317121869920485,111,111,7.83170062498487e-14,[0.5  0.73],0.7683641949124734,4.317121869920485,111,111,7.83170062498487e-14,[0.66 0.84],13.70489304944564,0.45799999999999996
Schaefer100,pearson,all,delta,auc,MOR,0.5385635937910318,3.4625349479965597,111,111,1.1864076340238586e-10,[0.39 0.66],0.7000862310332031,3.4625349479965597,111,111,1.1864076340238586e-10,[0.56 0.79],0.551824238172545,3.4625349479965597,111,111,1.1864076340238586e-10,[0.41 0.67],0.7111942507385796,3.4625349479965597,111,111,1.1864076340238586e-10,[0.58 0.8 ],0.5017794485232336,0.03300000000000003
Schaefer100,pearson,all,delta,auc,NET,0.6789571414324742,5.1927007038400115,111,111,9.166286416323795e-17,[0.56 0.77],0.8087843634331163,5.1927007038400115,111,111,9.166286416323795e-17,[0.72 0.87],0.6770391311241917,5.1927007038400115,111,111,9.166286416323795e-17,[0.56 0.77],0.8074219838511975,5.1927007038400115,111,111,9.166286416323795e-17,[0.72 0.87],0.19941990832451978,0.001
Schaefer100,pearson,all,delta,auc,NMDA,0.5147714707765328,3.143106871338782,111,111,2.2292319464909393e-09,[0.37 0.64],0.6796688222714418,3.143106871338782,111,111,2.2292319464909393e-09,[0.54 0.78],0.5172704779025575,3.143106871338782,111,111,2.2292319464909393e-09,[0.37 0.64],0.6818434622383496,3.143106871338782,111,111,2.2292319464909393e-09,[0.54 0.78],0.8290282287711607,0.948
Schaefer100,pearson,all,delta,auc,SV2A,0.4915098492702543,3.004545190705528,111,111,8.215276130362731e-09,[0.34 0.62],0.6590769072168495,3.004545190705528,111,111,8.215276130362731e-09,[0.51 0.77],0.5005675039847318,3.004545190705528,111,111,8.215276130362731e-09,[0.35 0.63],0.6671709238744451,3.004545190705528,111,111,8.215276130362731e-09,[0.52 0.77],1.7704785836195376,0.16600000000000004
Schaefer100,pearson,all,delta,auc,VAChT,0.6352082395293532,4.74939982460845,111,111,2.5560060158337264e-15,[0.5  0.74],0.7769141864306889,4.74939982460845,111,111,2.5560060158337264e-15,[0.67 0.85],0.6521376037478476,4.74939982460845,111,111,2.5560060158337264e-15,[0.53 0.75],0.7894470802776765,4.74939982460845,111,111,2.5560060158337264e-15,[0.69 0.86],2.247582254346967,0.79
Schaefer100,pearson,all,delta,auc,VMAT2,0.5070348851283318,3.3412927782335613,111,111,3.567650489316938e-10,[0.33 0.64],0.67289070761644,3.3412927782335613,111,111,3.567650489316938e-10,[0.5  0.78],0.539307735698539,3.3412927782335613,111,111,3.567650489316938e-10,[0.39 0.66],0.7007146435911344,3.3412927782335613,111,111,3.567650489316938e-10,[0.56 0.79],0.5935494664834876,0.0010000000000000009
Schaefer100,pearson,all,original,poly2,5HT1a,0.34932624094994985,2.064185025787623,111,111,8.202045489203404e-05,[0.17 0.5 ],0.5177787703943532,2.064185025787623,111,111,8.202045489203404e-05,[0.3  0.67],0.34729790036555747,2.064185025787623,111,111,8.202045489203404e-05,[0.17 0.5 ],0.5155473043806071,2.064185025787623,111,111,8.202045489203404e-05,[0.3  0.67],0.6561358163674393,0.9390000000000001
Schaefer100,pearson,all,original,poly2,5HT1b,0.5102652352747505,3.065363961454008,111,111,4.623690179348486e-09,[0.36 0.64],0.6757293002005996,3.065363961454008,111,111,4.623690179348486e-09,[0.53 0.78],0.5080391278706851,3.065363961454008,111,111,4.623690179348486e-09,[0.36 0.63],0.6737744644438027,3.065363961454008,111,111,4.623690179348486e-09,[0.53 0.78],0.5457544241792631,0.001
Schaefer100,pearson,all,original,poly2,5HT2a,0.6189019800164767,4.219429146848069,111,111,1.7410820922185464e-13,[0.49 0.72],0.7645947533033194,4.219429146848069,111,111,1.7410820922185464e-13,[0.66 0.84],0.616816333026042,4.219429146848069,111,111,1.7410820922185464e-13,[0.49 0.72],0.7630011157440565,4.219429146848069,111,111,1.7410820922185464e-13,[0.66 0.84],0.3056348300350062,0.001
Schaefer100,pearson,all,original,poly2,5HT4,0.693541005757609,5.582796551165429,111,111,5.64417375546145e-18,[0.58 0.78],0.8190424718382913,5.582796551165429,111,111,5.64417375546145e-18,[0.74 0.88],0.6961777590337473,5.582796551165429,111,111,5.64417375546145e-18,[0.59 0.78],0.8208783016118962,5.582796551165429,111,111,5.64417375546145e-18,[0.74 0.88],0.2442135651580021,0.001
Schaefer100,pearson,all,original,poly2,5HT6,0.5025954411459194,3.0084677199595538,111,111,7.915454751257396e-09,[0.35 0.63],0.6689697404680354,3.0084677199595538,111,111,7.915454751257396e-09,[0.52 0.77],0.5010562290320302,3.0084677199595538,111,111,7.915454751257396e-09,[0.35 0.63],0.6676048762745428,3.0084677199595538,111,111,7.915454751257396e-09,[0.52 0.77],4.340455852043816,0.698
Schaefer100,pearson,all,original,poly2,5HTT,0.4989385424456111,3.068861544090356,111,111,4.473831277419936e-09,[0.35 0.63],0.6657224806983241,3.068861544090356,111,111,4.473831277419936e-09,[0.51 0.77],0.5084620161369672,3.068861544090356,111,111,4.473831277419936e-09,[0.36 0.63],0.6741462638072807,3.068861544090356,111,111,4.473831277419936e-09,[0.53 0.78],0.33465229232517546,0.001
Schaefer100,pearson,all,original,poly2,A4B2,0.6066153718264956,4.10189126111681,111,111,4.611413158421848e-13,[0.48 0.71],0.7551469785040825,4.10189126111681,111,111,4.611413158421848e-13,[0.64 0.83],0.6079885090372943,4.10189126111681,111,111,4.611413158421848e-13,[0.48 0.71],0.7562100171988146,4.10189126111681,111,111,4.611413158421848e-13,[0.65 0.83],0.20847154488734054,0.001
Schaefer100,pearson,all,original,poly2,CB1,0.3963510880271079,2.3990889519204828,111,111,2.959956350138421e-06,[0.23 0.54],0.5676954620160877,2.3990889519204828,111,111,2.959956350138421e-06,[0.37 0.7 ],0.41160704286070493,2.3990889519204828,111,111,2.959956350138421e-06,[0.25 0.55],0.5831751052000407,2.3990889519204828,111,111,2.959956350138421e-06,[0.39 0.71],1111.4417406496996,0.999
Schaefer100,pearson,all,original,poly2,CMRglu,0.6376429431463624,4.691635970546016,111,111,3.996266895419214e-15,[0.51 0.74],0.7787325629374068,4.691635970546016,111,111,3.996266895419214e-15,[0.68 0.85],0.6486071824779521,4.691635970546016,111,111,3.996266895419214e-15,[0.53 0.74],0.7868547333429154,4.691635970546016,111,111,3.996266895419214e-15,[0.69 0.85],0.13494330494977255,0.001
Schaefer100,pearson,all,original,poly2,D1,0.376612384349185,2.212632238781636,111,111,1.8833686626495804e-05,[0.21 0.52],0.54715821044605,2.212632238781636,111,111,1.8833686626495804e-05,[0.34 0.69],0.3774575328427622,2.212632238781636,111,111,1.8833686626495804e-05,[0.21 0.53],0.548049611466097,2.212632238781636,111,111,1.8833686626495804e-05,[0.34 0.69],1.4977429202705488,0.504
Schaefer100,pearson,all,original,poly2,D23,0.5089310432562144,3.0602465910747783,111,111,4.8521463791568946e-09,[0.36 0.63],0.6745583842691195,3.0602465910747783,111,111,4.8521463791568946e-09,[0.53 0.78],0.5074190803099511,3.0602465910747783,111,111,4.8521463791568946e-09,[0.36 0.63],0.6732289473284591,3.0602465910747783,111,111,4.8521463791568946e-09,[0.53 0.78],0.38117240082041065,0.001
Schaefer100,pearson,all,original,poly2,DAT,0.5743638521104366,3.7979446379934085,111,111,6.1159870311858375e-12,[0.44 0.69],0.7296456296814756,3.7979446379934085,111,111,6.1159870311858375e-12,[0.61 0.81],0.5831548400615898,3.7979446379934085,111,111,6.1159870311858375e-12,[0.45 0.69],0.7366996901438942,3.7979446379934085,111,111,6.1159870311858375e-12,[0.62 0.82],0.21608725885883223,0.001
Schaefer100,pearson,all,original,poly2,FDOPA,0.5998138355906959,4.537082555909481,111,111,1.3419644097950209e-14,[0.42 0.73],0.7498545421308073,4.537082555909481,111,111,1.3419644097950209e-14,[0.59 0.84],0.6387989559835099,4.537082555909481,111,111,1.3419644097950209e-14,[0.51 0.74],0.7795940480083363,4.537082555909481,111,111,1.3419644097950209e-14,[0.68 0.85],1.6864991489951968,0.863
Schaefer100,pearson,all,original,poly2,GABAa5,0.6047485203361548,4.321323496541148,111,111,7.56880078439137e-14,[0.46 0.72],0.7536988041085404,4.321323496541148,111,111,7.56880078439137e-14,[0.63 0.83],0.6241536525076897,4.321323496541148,111,111,7.56880078439137e-14,[0.5  0.73],0.7685894146086459,4.321323496541148,111,111,7.56880078439137e-14,[0.66 0.84],0.6007856175416084,0.001
Schaefer100,pearson,all,original,poly2,GABAa,0.5422203244885204,3.3505516573484013,111,111,3.278181066534268e-10,[0.4  0.66],0.7031684330425987,3.3505516573484013,111,111,3.278181066534268e-10,[0.57 0.8 ],0.5402881846898995,3.3505516573484013,111,111,3.278181066534268e-10,[0.39 0.66],0.7015416855887572,3.3505516573484013,111,111,3.278181066534268e-10,[0.57 0.79],0.28958946654277323,0.001
Schaefer100,pearson,all,original,poly2,HDAC,0.4421597978257112,2.5802381486787493,111,111,4.954760468522716e-07,[0.28 0.58],0.6131911297102284,2.5802381486787493,111,111,4.954760468522716e-07,[0.44 0.73],0.44137794276671793,2.5802381486787493,111,111,4.954760468522716e-07,[0.28 0.58],0.612438874872048,2.5802381486787493,111,111,4.954760468522716e-07,[0.44 0.73],3.37949088003492,0.10799999999999998
Schaefer100,pearson,all,original,poly2,KOR,0.5241624371270978,3.184178304294271,111,111,1.5199212389759194e-09,[0.38 0.65],0.6878039037821906,3.184178304294271,111,111,1.5199212389759194e-09,[0.55 0.79],0.5220088976735583,3.184178304294271,111,111,1.5199212389759194e-09,[0.37 0.64],0.6859472352250587,3.184178304294271,111,111,1.5199212389759194e-09,[0.54 0.78],0.1698456504449964,0.001
Schaefer100,pearson,all,original,poly2,M1,0.5359740099315549,3.3211421131000747,111,111,4.290377886840302e-10,[0.39 0.66],0.6978946342398574,3.3211421131000747,111,111,4.290377886840302e-10,[0.56 0.79],0.5371594019236827,3.3211421131000747,111,111,4.290377886840302e-10,[0.39 0.66],0.698898762550524,3.3211421131000747,111,111,4.290377886840302e-10,[0.56 0.79],14.464965973926565,0.919
Schaefer100,pearson,all,original,poly2,mGluR5,0.4104587924574721,2.470053639481167,111,111,1.4668774558005676e-06,[0.24 0.55],0.5820216721713948,2.470053639481167,111,111,1.4668774558005676e-06,[0.39 0.71],0.4236400333284086,2.470053639481167,111,111,1.4668774558005676e-06,[0.26 0.56],0.5951504922743098,2.470053639481167,111,111,1.4668774558005676e-06,[0.41 0.72],8.987497716222059,0.44799999999999995
Schaefer100,pearson,all,original,poly2,MOR,0.5056628983858285,3.08942472104686,111,111,3.6868620084553795e-09,[0.36 0.63],0.6716814220871524,3.08942472104686,111,111,3.6868620084553795e-09,[0.52 0.77],0.5109336553606945,3.08942472104686,111,111,3.6868620084553795e-09,[0.36 0.64],0.6763151426906602,3.08942472104686,111,111,3.6868620084553795e-09,[0.53 0.78],0.5939853645609063,0.03400000000000003
Schaefer100,pearson,all,original,poly2,NET,0.6815113294013796,5.268594326486258,111,111,5.276150644937316e-17,[0.57 0.77],0.8105938003331783,5.268594326486258,111,111,5.276150644937316e-17,[0.72 0.87],0.6809492055420561,5.268594326486258,111,111,5.276150644937316e-17,[0.57 0.77],0.8101960526790222,5.268594326486258,111,111,5.276150644937316e-17,[0.72 0.87],0.1765621546445042,0.001
Schaefer100,pearson,all,original,poly2,NMDA,0.557848651978604,3.5013174051723683,111,111,8.369462281102008e-11,[0.42 0.67],0.7161782388425056,3.5013174051723683,111,111,8.369462281102008e-11,[0.59 0.8 ],0.5556856315660295,3.5013174051723683,111,111,8.369462281102008e-11,[0.41 0.67],0.7143932171008728,3.5013174051723683,111,111,8.369462281102008e-11,[0.58 0.8 ],0.2936171367240472,0.001
Schaefer100,pearson,all,original,poly2,SV2A,0.48563511518484676,2.9295475890649074,111,111,1.6769905355331288e-08,[0.33 0.61],0.6537744163706345,2.9295475890649074,111,111,1.6769905355331288e-08,[0.5  0.76],0.49103555697720175,2.9295475890649074,111,111,1.6769905355331288e-08,[0.34 0.62],0.6586503650827554,2.9295475890649074,111,111,1.6769905355331288e-08,[0.5  0.77],0.16404560522998873,0.001
Schaefer100,pearson,all,original,poly2,VAChT,0.5218181926883861,3.2618039055109995,111,111,7.403953167130399e-10,[0.37 0.64],0.6857825661376304,3.2618039055109995,111,111,7.403953167130399e-10,[0.54 0.78],0.5307151515315447,3.2618039055109995,111,111,7.403953167130399e-10,[0.38 0.65],0.693421177677038,3.2618039055109995,111,111,7.403953167130399e-10,[0.55 0.79],0.3423754543396001,0.001
Schaefer100,pearson,all,original,poly2,VMAT2,0.43702848470279404,2.6823531958545943,111,111,1.823855055309134e-07,[0.27 0.58],0.6082391398012965,2.6823531958545943,111,111,1.823855055309134e-07,[0.43 0.73],0.4568690471485738,2.6823531958545943,111,111,1.823855055309134e-07,[0.3  0.59],0.6271930178525944,2.6823531958545943,111,111,1.823855055309134e-07,[0.46 0.74],0.4079401156607356,0.0010000000000000009
Schaefer100,pearson,all,inverted,poly2,5HT1a,0.6068487376501238,4.5701126926418905,111,111,1.0338868371883178e-14,[0.44 0.73],0.755327770973125,4.5701126926418905,111,111,1.0338868371883178e-14,[0.61 0.84],0.6409408372218399,4.5701126926418905,111,111,1.0338868371883178e-14,[0.52 0.74],0.7811870150138639,4.5701126926418905,111,111,1.0338868371883178e-14,[0.68 0.85],0.30231670303830316,0.001
Schaefer100,pearson,all,inverted,poly2,5HT1b,0.4333378407470814,2.515784441326012,111,111,9.341571890883876e-07,[0.27 0.57],0.604655550740526,2.515784441326012,111,111,9.341571890883876e-07,[0.42 0.73],0.4311369103033858,2.515784441326012,111,111,9.341571890883876e-07,[0.27 0.57],0.602509665147256,2.515784441326012,111,111,9.341571890883876e-07,[0.42 0.73],0.5730763457192075,0.001
Schaefer100,pearson,all,inverted,poly2,5HT2a,0.6442896151483681,4.783458941047239,111,111,1.9667822223906587e-15,[0.52 0.74],0.783669262656302,4.783458941047239,111,111,1.9667822223906587e-15,[0.68 0.85],0.6541861850517694,4.783458941047239,111,111,1.9667822223906587e-15,[0.53 0.75],0.7909462561873541,4.783458941047239,111,111,1.9667822223906587e-15,[0.7  0.86],0.276204127584938,0.001
Schaefer100,pearson,all,inverted,poly2,5HT4,0.6893308150356778,5.607933489483305,111,111,4.736504937129442e-18,[0.58 0.78],0.8160992611990204,5.607933489483305,111,111,4.736504937129442e-18,[0.73 0.87],0.6973335153595218,5.607933489483305,111,111,4.736504937129442e-18,[0.59 0.78],0.8216811947082959,5.607933489483305,111,111,4.736504937129442e-18,[0.74 0.88],0.28615269033908197,0.001
Schaefer100,pearson,all,inverted,poly2,5HT6,0.6501588788338827,4.728782509444832,111,111,2.996966174760638e-15,[0.53 0.75],0.7879954920381125,4.728782509444832,111,111,2.996966174760638e-15,[0.69 0.85],0.6508856817827045,4.728782509444832,111,111,2.996966174760638e-15,[0.53 0.75],0.788529077409948,4.728782509444832,111,111,2.996966174760638e-15,[0.69 0.85],0.22641431842159188,0.001
Schaefer100,pearson,all,inverted,poly2,5HTT,0.713957963418511,6.125929253194002,111,111,1.4249246504469773e-19,[0.61 0.79],0.8331102380066694,6.125929253194002,111,111,1.4249246504469773e-19,[0.76 0.89],0.7193348503841018,6.125929253194002,111,111,1.4249246504469773e-19,[0.62 0.8 ],0.8367594598846192,6.125929253194002,111,111,1.4249246504469773e-19,[0.76 0.89],0.23213702349001866,0.001
Schaefer100,pearson,all,inverted,poly2,A4B2,0.5452471859808831,3.462233826892745,111,111,1.1896335465559534e-10,[0.4  0.66],0.7057086929878784,3.462233826892745,111,111,1.1896335465559534e-10,[0.57 0.8 ],0.5517939943114343,3.462233826892745,111,111,1.1896335465559534e-10,[0.41 0.67],0.7111691324160301,3.462233826892745,111,111,1.1896335465559534e-10,[0.58 0.8 ],2.4895696031728924,0.001
Schaefer100,pearson,all,inverted,poly2,CB1,0.5911614181058827,3.9123138494667167,111,111,2.2862939801960827e-12,[0.46 0.7 ],0.7430565012185889,3.9123138494667167,111,111,2.2862939801960827e-12,[0.63 0.82],0.5928598902089449,3.9123138494667167,111,111,2.2862939801960827e-12,[0.46 0.7 ],0.7443967844920446,3.9123138494667167,111,111,2.2862939801960827e-12,[0.63 0.82],0.26081997197685297,0.001
Schaefer100,pearson,all,inverted,poly2,CMRglu,0.5663881404867019,3.7125904440191717,111,111,1.2861200829863118e-11,[0.43 0.68],0.7231772583654981,3.7125904440191717,111,111,1.2861200829863118e-11,[0.6  0.81],0.5756049621205181,3.7125904440191717,111,111,1.2861200829863118e-11,[0.44 0.69],0.7306462926415817,3.7125904440191717,111,111,1.2861200829863118e-11,[0.61 0.81],5.448316948486817,0.7010000000000001
Schaefer100,pearson,all,inverted,poly2,D1,0.6617485586911421,5.335807036232664,111,111,3.2483433161124546e-17,[0.52 0.76],0.796448482208838,5.335807036232664,111,111,3.2483433161124546e-17,[0.69 0.87],0.6843338206857352,5.335807036232664,111,111,3.2483433161124546e-17,[0.57 0.77],0.8125869257996915,5.335807036232664,111,111,3.2483433161124546e-17,[0.73 0.87],0.37283440274049745,0.001
Schaefer100,pearson,all,inverted,poly2,D23,0.6778953611508696,5.17577857481001,111,111,1.0374642109287466e-16,[0.56 0.77],0.8080305564298129,5.17577857481001,111,111,1.0374642109287466e-16,[0.72 0.87],0.6761541924191271,5.17577857481001,111,111,1.0374642109287466e-16,[0.56 0.77],0.8067923529675518,5.17577857481001,111,111,1.0374642109287466e-16,[0.72 0.87],0.356653970973605,0.001
Schaefer100,pearson,all,inverted,poly2,DAT,0.4698280397144992,2.7631052052682064,111,111,8.318326040853768e-08,[0.31 0.6 ],0.6392966075211888,2.7631052052682064,111,111,8.318326040853768e-08,[0.48 0.75],0.4685240271252382,2.7631052052682064,111,111,8.318326040853768e-08,[0.31 0.6 ],0.6380883369575018,2.7631052052682064,111,111,8.318326040853768e-08,[0.47 0.75],5.751410461196587,0.358
Schaefer100,pearson,all,inverted,poly2,FDOPA,0.6252843857892769,4.337335125775501,111,111,6.646403360363784e-14,[0.5  0.73],0.7694461243293418,4.337335125775501,111,111,6.646403360363784e-14,[0.67 0.84],0.6252811650627981,4.337335125775501,111,111,6.646403360363784e-14,[0.5  0.73],0.7694436858112956,4.337335125775501,111,111,6.646403360363784e-14,[0.66 0.84],0.24115719939007582,0.001
Schaefer100,pearson,all,inverted,poly2,GABAa5,0.6525471893006651,4.87827991552609,111,111,9.536339078179523e-16,[0.53 0.75],0.7897471170875477,4.87827991552609,111,111,9.536339078179523e-16,[0.69 0.86],0.6597644159956603,4.87827991552609,111,111,9.536339078179523e-16,[0.54 0.75],0.7950097129897564,4.87827991552609,111,111,9.536339078179523e-16,[0.7  0.86],1.659387227320221,0.742
Schaefer100,pearson,all,inverted,poly2,GABAa,0.5225424018921602,3.1693108913810764,111,111,1.74561177373224e-09,[0.37 0.65],0.6864076839407081,3.1693108913810764,111,111,1.74561177373224e-09,[0.54 0.78],0.5203044214969769,3.1693108913810764,111,111,1.74561177373224e-09,[0.37 0.64],0.6844739963127332,3.1693108913810764,111,111,1.74561177373224e-09,[0.54 0.78],0.5131117344782815,0.001
